y_true,pd
0,0.4305314356524223
1,0.36369405707266894
0,0.1668416407051778
1,0.28721054526869494
1,0.4650964565248087
1,0.2594532663129438
0,0.4134784412685192
0,0.38002416243338905
0,0.3636940567399186
0,0.41347844134064704
0,0.287210545005533
0,0.1237072131736693
0,0.3319878258226911
1,0.3319878258714231
0,0.1980675572219665
0,0.4134784412424917
0,0.10270304390230632
0,0.2731118217135812
0,0.44775083366332813
0,0.41347844128576794
1,0.11632478041179355
0,0.22121936827960004
0,0.12370721317011173
0,0.057495587523478206
0,0.4134784411693127
0,0.17678867968739592
0,0.34767216040636645
0,0.259453266165659
0,0.16684164073165367
0,0.4650964567855081
0,0.24624638244097577
1,0.27311182167430376
1,0.3800241626064514
0,0.07964147126031393
0,0.13968111322104773
0,0.259453266166358
0,0.33198782587179576
0,0.28721054531510953
0,0.3166675708117065
0,0.11632478039948359
0,0.2594532662514786
0,0.46509645686422474
0,0.3636940568233561
0,0.36369405665335186
0,0.4650964567536554
0,0.41347844118124183
0,0.2334997946579319
0,0.07964147131864555
0,0.17678867959530647
0,0.4477508336375835
1,0.4650964568919509
0,0.07466467092269945
0,0.4650964566436285
0,0.13968111316519824
0,0.24624638239647173
0,0.2872105449465376
0,0.18719551218027655
0,0.4134784412859119
0,0.09643612646425746
1,0.1871955122317101
0,0.33198782611770467
1,0.12370721326991256
1,0.4477508342848803
0,0.48252691545445986
0,0.07964147126006829
0,0.3966304526777818
1,0.22121936818254015
0,0.041231922036599526
0,0.44775083391181447
0,0.3636940568231372
0,0.09051304040519416
0,0.4477508336218808
1,0.380024162767301
0,0.4305314360388542
0,0.31666757086423963
0,0.27311182171458104
0,0.14829707679420484
1,0.2594532662513846
0,0.2872105450917087
1,0.4134784416081732
0,0.08491955864390188
1,0.44775083371599506
0,0.23349979472107307
0,0.24624638232353013
1,0.25945326600916985
0,0.04712882868779465
1,0.4134784413127115
0,0.11632478040070085
0,0.41347844132377004
0,0.46509645719764664
0,0.3017349618521965
0,0.4134784413367252
0,0.10270304393149254
0,0.4650964564333149
0,0.27311182159418107
1,0.3800241628132294
0,0.4134784412856488
0,0.4134784411727035
0,0.31666757087723807
0,0.3636940567076485
0,0.19806755708713294
0,0.10270304392244532
0,0.17678867948967372
0,0.16684164079249386
0,0.24624638236058324
0,0.22121936822358648
1,0.46509645664366417
0,0.18719551209022672
0,0.2334997946944344
0,0.16684164079265015
0,0.029425100889231816
0,0.44775083369203006
0,0.33198782571207947
0,0.3476721602710846
1,0.3636940570253415
1,0.24624638239299837
1,0.48252691566802774
0,0.1668416407335155
1,0.2212193685423084
1,0.4134784412858475
0,0.36369405684907297
1,0.3636940568603778
0,0.4477508339861433
0,0.33198782582271386
0,0.41347844128586075
0,0.2462463824599614
0,0.4305314357400646
1,0.33198782608115585
0,0.25945326618830733
0,0.4134784414037886
0,0.09051304041450009
0,0.0699752256032266
0,0.22121936818575486
0,0.33198782582126823
0,0.06555944192988908
0,0.2731118217365708
0,0.246246382265428
1,0.27311182197308664
1,0.44775083363718526
0,0.04408642329619603
0,0.2594532661877505
0,0.41347844128572386
0,0.4134784412557063
0,0.4650964566441224
0,0.3476721603788422
0,0.13968111319056395
0,0.4825269155902167
0,0.07466467090079525
1,0.41347844125825794
0,0.46509645664407273
0,0.25945326614341346
0,0.25945326618027925
0,0.4134784412858059
0,0.19806755719928906
0,0.41347844128254146
0,0.24624638253234402
0,0.447750833636876
1,0.4477508337154532
0,0.31666757087722924
0,0.33198782584508013
1,0.25945326607690034
0,0.4134784413388775
0,0.029425100892408632
0,0.2212193682604199
0,0.41347844126975686
0,0.30173496193224664
0,0.46509645685756446
0,0.4477508336102446
0,0.25945326606427277
0,0.16684164073171015
0,0.41347844131286954
0,0.3166675708771989
0,0.4477508336651824
1,0.3319878260307654
0,0.22121936827818126
0,0.27311182171456455
0,0.17678867953307914
1,0.41347844162846537
0,0.363694056848674
0,0.347672160348875
1,0.06140391802919867
1,0.221219368113439
0,0.2594532661664236
0,0.08491955863944023
0,0.46509645661637977
0,0.46509645662718624
0,0.15734729872683634
0,0.15734729876337478
0,0.28721054511669125
0,0.16684164073256766
0,0.04712882864454044
0,0.380024162613148
0,0.07466467089054148
0,0.33198782606235056
0,0.48252691556168675
0,0.44775083374337693
0,0.1980675571132252
1,0.41347844137742135
0,0.07466467086515616
0,0.3017349618550158
0,0.3966304526786474
1,0.41347844131271394
0,0.4477508336376121
1,0.4477508337724015
0,0.3966304525825065
0,0.3636940568747539
0,0.331987825847065
0,0.31666757090063624
1,0.27311182201723894
0,0.4134784412855911
0,0.41347844123504013
0,0.1980675571877974
0,0.24624638226530882
1,0.116324780354219
0,0.4134784413406608
1,0.19806755724722552
0,0.0699752256105515
0,0.4650964567000645
1,0.3017349618715601
1,0.46509645690594875
0,0.4650964568837505
0,0.44775083367625823
1,0.14829707696536015
0,0.34767216036570037
0,0.4134784413896417
0,0.029425100881887257
0,0.25945326618770154
0,0.17678867953598162
0,0.3476721603559157
0,0.36369405687470535
0,0.09643612642731147
0,0.20940835460318338
1,0.33198782601193966
0,0.04123192203790151
0,0.41347844128573996
0,0.41347844128586403
0,0.17678867962965986
0,0.1314884502433183
0,0.02942510088903216
0,0.36369405692808243
1,0.46509645686728757
0,0.19806755723948788
0,0.4477508335284475
0,0.029425100871055584
0,0.22121936820387414
1,0.17678867964539832
1,0.36369405688521794
1,0.4134784412698542
0,0.27311182154671154
0,0.259453266183218
0,0.16684164082191089
0,0.04123192207629184
0,0.14829707677264392
0,0.18719551220159433
0,0.4477508336375133
0,0.41347844125829664
1,0.36369405722063813
1,0.31666757096992537
0,0.4134784412858937
0,0.246246382316644
0,0.4134784412856586
0,0.28721054509390936
1,0.22121936818659504
1,0.221219368180075
1,0.16684164087180084
0,0.13148845018881086
0,0.23349979465558868
0,0.31666757087714875
1,0.4477508339803979
0,0.46509645654949994
0,0.06997522561054557
0,0.4134784410939197
0,0.03604494409972568
0,0.11632478037883681
0,0.4134784412588356
0,0.3636940570271364
1,0.139681113228303
1,0.4650964570111165
1,0.1767886799624636
1,0.13968111333472713
0,0.4477508336100192
1,0.3017349620365103
0,0.1396811132802067
0,0.33198782576473995
0,0.16684164082354722
1,0.16684164077734878
1,0.3800241625944459
0,0.15734729876455505
0,0.061403917979958235
0,0.16684164074185903
0,0.4134784412529008
1,0.48252691547275556
0,0.24624638249983297
0,0.22121936829870983
1,0.07466467087272237
0,0.4134784412858973
0,0.16684164080813782
0,0.2731118216641177
0,0.44775083361012635
0,0.11632478041205588
0,0.12370721322890615
0,0.1980675571253103
1,0.34767216048848304
0,0.39663045265151753
1,0.18719551216943495
0,0.1871955122146916
1,0.2872105453071026
0,0.11632478037584777
0,0.3800241627998191
1,0.46509645702099073
0,0.4134784411831253
0,0.3166675709019645
0,0.18719551209022672
1,0.44775083384919623
0,0.1573472986676378
0,0.3319878258722733
0,0.3017349619463788
0,0.4134784413127968
1,0.24624638241509245
0,0.36369405684914086
0,0.13148845028584558
0,0.2872105452314423
0,0.4134784413393456
0,0.1482970767645716
1,0.41347844131272726
0,0.34767216025017644
0,0.07466467086533699
1,0.4650964566524899
0,0.1871955121848114
0,0.1237072132285944
1,0.41347844151333124
1,0.19806755722474648
0,0.46509645661601245
0,0.05382175564236982
0,0.2731118217145655
0,0.13148845029131245
0,0.22121936813842252
0,0.029425100900442994
0,0.05037012724889825
0,0.4650964566440488
0,0.10932794150494048
0,0.05037012724900434
0,0.07466467092046569
0,0.16684164079773145
0,0.029425100889220398
0,0.2872105450212607
0,0.2334997946029612
1,0.2212193682749073
0,0.19806755712698884
0,0.10270304396362576
0,0.10932794149154391
0,0.44775083381357333
0,0.44775083374775154
0,0.48252691561778177
0,0.4650964566717708
1,0.0746646708976833
0,0.24624638231436893
0,0.4134784412859124
0,0.3319878259314066
1,0.13968111334256536
0,0.44775083356843703
1,0.3017349618791471
0,0.41347844113648774
0,0.1980675572395776
0,0.14829707669505465
0,0.36369405682337114
0,0.36369405687464595
0,0.18719551223167902
0,0.1668416407465871
1,0.13148845026708922
0,0.17678867967125592
0,0.3636940568425609
0,0.447750833532173
0,0.48252691558761374
0,0.46509645671240135
0,0.46509645659656296
0,0.22121936813855617
0,0.2594532660038807
0,0.1980675572159026
1,0.12370721321413071
0,0.19806755712214708
0,0.0746646709093941
0,0.2872105450408595
1,0.46509645657522997
0,0.33198782603115584
0,0.4134784412837766
1,0.4650964570294637
0,0.0746646709128975
1,0.3636940568069881
1,0.3800241626152109
0,0.050370127266069695
0,0.4134784412586934
1,0.41347844143697116
0,0.36369405677117816
0,0.07964147131342446
1,0.4477508336101637
0,0.11632478041214274
1,0.4825269158880603
0,0.04408642330986744
0,0.139681113280056
0,0.363694056849158
0,0.1668416407733318
0,0.17678867954932775
0,0.3017349618436933
0,0.07964147137013917
0,0.3319878258337161
1,0.4134784411904858
0,0.28721054505100396
0,0.36369405683078165
0,0.07466467093545784
1,0.19806755723043298
0,0.36369405684909056
0,0.3319878258720561
1,0.18719551213975497
0,0.10270304395334423
0,0.2594532661096416
0,0.04712882865732334
0,0.0905130404670676
0,0.36369405674826855
0,0.24624638233643567
0,0.16684164073505828
0,0.1093279415122308
0,0.4134784413499078
0,0.41347844128599903
0,0.14829707675711692
0,0.10932794144583245
0,0.12370721322883527
0,0.363694056722033
0,0.33198782584745445
0,0.19806755710524604
0,0.09643612641648322
0,0.41347844125890315
0,0.28721054511681293
0,0.1668416408081094
0,0.16684164073795718
0,0.02942510088921633
0,0.24624638233541896
0,0.3476721603558677
0,0.074664670935073
1,0.4650964573712623
0,0.12370721322871288
0,0.41347844124098004
0,0.3476721603482693
0,0.4650964566439891
1,0.2731118215934792
0,0.23349979477282318
0,0.16684164082359149
0,0.34767216031276355
0,0.166841640902582
0,0.38002416246008236
0,0.46509645659817633
0,0.2872105450938001
0,0.27311182178076543
0,0.033692759534132456
0,0.28721054509398375
1,0.4650964565463851
0,0.46509645667016664
0,0.36369405690135087
0,0.22121936820691074
0,0.10932794148498587
0,0.17678867947250076
0,0.044086423309799394
0,0.029425100886537946
0,0.10932794161571278
0,0.2594532660872108
0,0.2212193682604011
0,0.14829707673785938
0,0.44775083385663167
0,0.4650964565766226
1,0.11632478040064158
1,0.41347844131277617
0,0.413478441285569
1,0.4477508337905361
0,0.14829707670338366
0,0.27311182162139824
0,0.46509645667147675
0,0.1396811132089014
1,0.48252691567498973
1,0.4134784415491686
0,0.4477508335710877
0,0.41347844125885247
0,0.02942510086830446
1,0.13968111321433885
1,0.02942510087977428
0,0.18719551209022672
0,0.19806755718323935
0,0.287210545043099
0,0.27311182178189086
0,0.13968111322546486
0,0.44775083366490787
0,0.3166675708773419
0,0.1871955122316649
0,0.1093279414598807
0,0.3966304527809827
0,0.41347844128572175
0,0.07466467095430857
0,0.41347844125827465
0,0.12370721322883667
1,0.447750833859607
0,0.02942510087678994
0,0.39663045265193064
0,0.13968111325317495
0,0.3319878258150273
0,0.3636940570138172
1,0.380024162672628
0,0.39663045299034966
0,0.07466467089971719
1,0.2594532659825792
0,0.1871955122316173
0,0.06555944187212738
1,0.4477508337203024
1,0.17678867958015201
1,0.4650964569682324
0,0.1871955121505014
0,0.34767216031238896
0,0.02942510086518733
0,0.07466467091369824
0,0.23349979475316449
0,0.10932794144097367
0,0.4134784412702088
1,0.3636940568605366
0,0.13968111315259557
1,0.4825269157996819
0,0.19806755725725414
0,0.19806755720417518
0,0.10932794154977174
0,0.19806755710906576
1,0.3017349619050612
0,0.1396811132668558
0,0.20940835465979307
0,0.1027030439992681
0,0.07466467093094291
1,0.4134784413394303
0,0.1980675572539433
0,0.33198782587189923
0,0.259453266137697
0,0.465096456883676
0,0.46509645656152215
0,0.1314884502964761
0,0.3476721603404963
0,0.02942510087896766
0,0.36369405678365596
0,0.3476721604698075
1,0.48252691583161156
0,0.19806755722152675
0,0.06997522557278851
0,0.05749558746463249
0,0.44775083374340574
0,0.396630452657264
0,0.15734729873675274
0,0.14829707674741122
1,0.4134784416065586
0,0.09051304046694447
0,0.30173496192291616
1,0.1980675572395617
0,0.22121936830560734
1,0.39663045257688456
0,0.36369405684909745
0,0.30173496192290394
0,0.30173496192253274
0,0.07964147130567872
0,0.24624638258145984
0,0.24624638243776933
0,0.06997522555531466
1,0.3319878259870242
0,0.24624638241709745
0,0.11632478036783313
0,0.1163247803757124
0,0.4650964566435355
0,0.15734729879430662
0,0.02942510088912321
0,0.27311182154656427
0,0.3319878258227188
0,0.4477508335299319
0,0.1767886796134276
0,0.09051304047619294
0,0.4477508336376373
0,0.10932794149733613
1,0.4650964568131581
0,0.05037012725355806
0,0.12370721313738806
0,0.06555944189689228
0,0.36369405684914696
0,0.4134784411528474
0,0.11632478046761645
0,0.1980675572396954
0,0.08491955867530836
0,0.25945326615020997
1,0.36369405680500244
0,0.3800241625234132
0,0.1871955121070501
0,0.14829707673102538
0,0.1668416407563595
1,0.4825269156197818
0,0.10932794153129327
0,0.2594532660770147
0,0.24624638243784389
1,0.4477508335622846
0,0.033692759544579044
0,0.12370721342417247
0,0.139681113279777
0,0.34767216026938697
0,0.044086423308296464
0,0.19806755723967606
1,0.2731118217627916
1,0.4650964567157599
0,0.02942510086506792
1,0.11632478047617206
0,0.41347844125816896
0,0.18719551223125488
0,0.331987825819425
0,0.4134784411701199
0,0.36369405677412747
1,0.2094083546399617
1,0.4134784415809885
0,0.07964147126341585
0,0.19806755716257057
0,0.08491955863776383
1,0.4477508337506278
0,0.41347844131281336
0,0.209408354732692
0,0.16684164079263938
1,0.14829707666677075
0,0.3800241624604051
0,0.27311182152494873
1,0.30173496201310307
0,0.2462463823858917
0,0.4650964565222169
1,0.4134784415142049
0,0.3476721602415148
0,0.1573472987648417
1,0.07466467089127457
0,0.3166675708767577
0,0.16684164082203226
1,0.12370721324017897
0,0.07466467091180927
1,0.44775083366466484
1,0.07466467090663953
1,0.31666757118312994
0,0.19806755731226944
1,0.41347844165570313
0,0.30173496185575893
0,0.31666757084797875
0,0.2594532660946755
0,0.02942510089241094
0,0.06140391794232636
0,0.036044944066667764
0,0.17678867959524797
1,0.46509645671081645
1,0.3966304527804175
0,0.23349979475316487
0,0.057495587465686455
0,0.34767216056709943
1,0.44775083376440916
0,0.12370721313780411
0,0.4134784413127736
1,0.3319878259606825
0,0.465096456811973
0,0.14829707677156959
0,0.3319878259000531
0,0.074664670866964
1,0.46509645681413553
0,0.05037012725910292
0,0.41347844135067524
0,0.05382175565137193
0,0.07466467090447051
0,0.4650964565592415
0,0.331987825631081
1,0.18719551242999086
0,0.30173496188104254
0,0.396630452807557
0,0.2731118216920715
0,0.17678867958047892
0,0.16684164078816588
0,0.44775083369233115
0,0.301734961969672
1,0.2212193682048841
0,0.3166675708772056
0,0.029425100861892966
0,0.1980675571045174
0,0.2594532661449886
0,0.36369405668561355
0,0.23349979477246463
0,0.36369405684897604
0,0.02942510088917772
0,0.07466467093885068
0,0.38002416246040627
0,0.3800241624327785
0,0.36369405674123606
0,0.46509645684065604
0,0.3476721604063676
1,0.46509645656384463
0,0.029425100885855524
0,0.07466467088550464
1,0.3636940571801183
0,0.30173496197138777
0,0.10270304391848635
0,0.33198782577685293
1,0.029425100886062264
0,0.19806755713460297
0,0.36369405684916084
0,0.16684164074820118
1,0.39663045259056845
0,0.2212193682043743
0,0.3636940569024451
0,0.041231922073355104
1,0.18719551221161862
0,0.07466467095411615
1,0.3636940571825167
0,0.07466467089732752
0,0.41347844131255446
0,0.4477508336026797
0,0.4134784412857737
0,0.25945326608040786
1,0.16684164074869243
0,0.1980675571524804
0,0.16684164079203828
0,0.0699752255935894
0,0.2594532661663033
0,0.41347844136789935
0,0.39663045265195324
0,0.22121936820383112
0,0.38002416254018023
0,0.4650964567252117
1,0.05037012727722082
0,0.2462463824600362
0,0.19806755716611274
0,0.34767216043331345
0,0.07466467088153
0,0.18719551211430818
1,0.1093279414598807
0,0.2594532659586673
0,0.13968111321460416
0,0.22121936816467444
0,0.4650964566162155
0,0.34767216043454596
0,0.13148845027608375
1,0.044086423351833305
1,0.22121936848964266
0,0.1163247804236333
0,0.1980675572396875
1,0.34767216080611274
0,0.1093279415491695
1,0.36369405716999237
1,0.34767216050007804
0,0.1980675572571696
0,0.4825269155624697
1,0.27311182169240245
0,0.10932794150390096
0,0.4650964567502031
0,0.1668416407926832
0,0.23349979471322913
1,0.46509645655752946
0,0.19806755729273987
0,0.18719551233377268
0,0.4477508339116934
0,0.4477508336375352
1,0.46509645675069217
0,0.2731118216275563
1,0.4134784413374978
0,0.18719551216653102
0,0.23349979466100768
0,0.2462463823567979
0,0.4134784413126089
0,0.363694056874157
0,0.4477508336651162
1,0.20940835478195635
0,0.16684164080720096
0,0.33198782566602403
0,0.029425100895685657
0,0.1767886795966312
1,0.15734729885212198
0,0.3636940568747678
1,0.482526916035203
0,0.34767216073245527
0,0.07466467092314166
1,0.46509645664402166
0,0.02942510091451
0,0.19806755710748727
0,0.15734729876482603
1,0.46509645667002386
0,0.0796414713138045
0,0.3636940569100618
0,0.44775083382583547
1,0.2462463827359402
0,0.24624638239082577
0,0.48252691556219535
0,0.12370721322889583
0,0.2594532660255495
0,0.1871955121675372
0,0.24624638232717155
1,0.1482970767854193
1,0.4650964565281432
0,0.44775083361024137
0,0.1980675571656285
0,0.24624638241712912
1,0.4825269156107521
0,0.19806755717047056
0,0.19806755722197
0,0.029425100889227243
1,0.1314884502470953
0,0.0796414713055229
1,0.4477508337474678
0,0.30173496173985037
0,0.2731118216063815
0,0.44775083361859963
0,0.28721054504009763
1,0.34767216040578014
1,0.46509645682135053
0,0.31666757087720493
1,0.13968111328021252
0,0.16684164070945148
1,0.4134784411904858
0,0.34767216028199716
0,0.2212193681194546
0,0.05037012724346295
0,0.1980675571656285
0,0.19806755723963976
0,0.36369405680642325
0,0.3166675708772055
1,0.4650964566422001
1,0.4825269159482353
0,0.02942510086489727
0,0.2594532660612218
1,0.24624638241019858
0,0.4650964566158841
0,0.41347844136776873
0,0.23349979478129865
0,0.44775083360987245
0,0.4134784413124807
0,0.38002416246039916
0,0.36369405682333045
0,0.033692759535243866
0,0.46509645670120364
0,0.10270304396361675
0,0.1573472986672297
0,0.16684164082349576
0,0.2594532661662957
1,0.1871955122292663
0,0.1573472987312923
0,0.13148845027444217
0,0.44775083363760854
0,0.34767216048199606
0,0.22121936825893596
1,0.22121936840754217
0,0.05749558746527995
0,0.07466467092347677
0,0.10270304388823293
0,0.20940835448622
1,0.38002416245948356
1,0.07466467089127457
0,0.38002416243150544
0,0.27311182171369375
0,0.0964361265776994
0,0.11632478039445909
0,0.41347844120711014
0,0.25945326621775017
0,0.03369275954235677
0,0.30173496185544096
1,0.28721054521412903
0,0.1482970767760975
0,0.413478441285877
0,0.4134784412588154
1,0.41347844144381446
0,0.4650964566717913
0,0.06997522561055391
0,0.39663045262539465
0,0.31666757087734326
0,0.23349979471279222
0,0.25945326610318287
0,0.33198782591761616
0,0.029425100878008217
0,0.34767216031936654
0,0.4477508335741915
1,0.15734729871779984
1,0.20940835464747365
0,0.3800241622595377
0,0.3636940568489548
1,0.16684164074719737
1,0.18719551220261274
0,0.36369405676157707
0,0.15734729877929404
0,0.2731118216057338
1,0.4825269156577688
1,0.22121936829874025
0,0.1980675571644969
1,0.3319878256597767
0,0.2731118217145757
0,0.09643612638115201
0,0.4134784411535469
0,0.06555944191672802
0,0.06140391797982067
0,0.12370721318170118
0,0.363694056873155
0,0.19806755720236655
0,0.19806755746427712
1,0.3319878262511438
1,0.15734729882952575
0,0.4650964566163959
0,0.24624638239180113
0,0.22121936818265123
0,0.029425100889096344
0,0.4134784412857548
1,0.39663045262531405
0,0.2731118216740602
0,0.41347844135406747
0,0.46509645661756405
0,0.3966304526520255
0,0.31666757083145297
0,0.09051304045039484
0,0.1871955120943357
0,0.1980675571232279
0,0.2212193681949236
0,0.14829707677255602
0,0.11632478036711669
1,0.3476721603348403
0,0.029425100892226337
0,0.15734729896197938
0,0.36369405694504947
1,0.44775083367988455
0,0.28721054509319094
0,0.148297076841513
0,0.12370721322880497
0,0.3166675707366039
0,0.18719551225538508
0,0.4134784412254367
0,0.17678867955548536
0,0.4134784413129842
0,0.1980675571708163
0,0.3800241626152678
1,0.09643612645458526
0,0.41347844131269795
0,0.02942510088905252
0,0.44775083358505174
0,0.347672160282996
0,0.1668416406909688
0,0.41347844128502176
0,0.029425100885656537
0,0.396630452592928
0,0.16684164075287536
0,0.38002416245989423
0,0.02942510088239361
0,0.30173496199405353
1,0.07466467087462429
0,0.16684164082287417
1,0.1980675571882789
0,0.1396811132092658
0,0.44775083395069804
1,0.48252691577514006
0,0.24624638240193847
0,0.19806755729344022
0,0.14829707678662263
0,0.13968111326688132
0,0.4650964566439829
0,0.4477508334079582
1,0.2212193684465572
1,0.2731118217144697
0,0.16684164080772565
0,0.19806755710973878
0,0.19806755722184663
0,0.18719551228210368
0,0.19806755717470528
0,0.13968111320106025
0,0.3800241623564352
0,0.4134784412857977
0,0.13968111325350052
1,0.4650964569475409
0,0.41347844139566764
0,0.4134784412849723
0,0.12370721319304935
0,0.2594532661661633
1,0.4477508340146958
0,0.16684164082351333
0,0.15734729876485196
0,0.07466467094661877
0,0.11632478040052435
1,0.4650964568613017
0,0.20940835462110652
0,0.2462463824171547
0,0.41347844125859357
1,0.46509645673832634
1,0.41347844162876957
0,0.39663045262537955
0,0.10270304389439137
1,0.36369405682325234
0,0.4134784413126611
0,0.17678867950291344
1,0.061403917951071724
0,0.1980675572395701
0,0.44775083374356034
0,0.1027030439431062
0,0.4477508338420598
1,0.18719551224852213
0,0.4134784412588658
0,0.07466467093043445
0,0.22121936827950922
0,0.18719551221453729
0,0.23349979478203273
1,0.46509645694700663
0,0.2212193682455891
0,0.198067557221969
0,0.4825269159482069
0,0.3476721603812071
0,0.4134784412697035
0,0.12370721318307953
0,0.14829707678651363
0,0.4477508336376673
1,0.4305314356482711
0,0.4134784413765218
0,0.3636940569785618
0,0.044086423269546426
1,0.4825269155669412
0,0.15734729873733724
0,0.03148905727086861
1,0.3017349618997606
1,0.46509645673837985
0,0.259453266154657
0,0.4134784411962739
1,0.11632478042824175
1,0.4477508337203832
0,0.4305314357370543
0,0.0849195586230626
0,0.27311182159073827
0,0.02942510087729425
0,0.4477508336082251
0,0.22121936825466787
0,0.18719551223134592
0,0.03604494413340671
0,0.3966304526253851
0,0.4650964564912811
0,0.3800241626659057
1,0.4650964567544947
0,0.2594532661450837
0,0.09643612643778235
0,0.44775083351070094
0,0.3636940567477952
1,0.46509645661614946
0,0.3476721601956655
1,0.3800241624971713
0,0.36369405662748
0,0.19806755723954117
0,0.05749558746588744
0,0.4477508340356382
0,0.2594532660915426
0,0.2731118216834563
0,0.3636940567604019
1,0.2731118217365983
0,0.0655594419229953
0,0.2731118217145422
0,0.3166675708773456
0,0.050370127257885165
0,0.33198782584731473
0,0.08491955859454206
0,0.3319878258316404
1,0.38002416248744214
0,0.2594532661664582
1,0.18719551219175573
0,0.30173496192238003
0,0.33198782584738556
0,0.4134784415516564
1,0.2731118218619832
0,0.19806755723958583
1,0.4650964566442327
1,0.41347844166686115
0,0.19806755723532035
0,0.4477508337477259
0,0.39663045262514884
0,0.07466467093079643
0,0.1980675571910427
1,0.48252691617045324
0,0.25945326614293124
0,0.09643612646752636
0,0.4134784411393125
0,0.46509645645042064
0,0.0746646708798631
0,0.2872105452913278
0,0.24624638243645297
1,0.07466467089897924
1,0.48252691618303223
0,0.1871955122312356
0,0.287210545114543
0,0.11632478041324514
0,0.28721054511658833
0,0.19806755722193342
0,0.33198782587356396
0,0.15734729867715508
0,0.30173496194641497
0,0.13968111326576135
0,0.3166675708772777
0,0.25945326606114727
1,0.17678867971299828
0,0.02942510087988174
0,0.46509645662284216
1,0.3476721607018466
0,0.3017349618317503
0,0.3966304529107914
0,0.22121936818221744
0,0.2594532660038807
0,0.363694056807681
0,0.36369405682283756
0,0.3476721603810073
1,0.4134784413202579
0,0.166841640808082
0,0.3636940568232694
1,0.2872105451167732
0,0.34767216018874164
0,0.4134784413128495
0,0.3636940567684713
0,0.3166675708773661
0,0.27311182184526195
0,0.13968111322069093
0,0.1980675573427792
0,0.36369405684922557
0,0.029425100877817568
0,0.05749558746534279
0,0.09051304040139514
0,0.331987825825032
0,0.17678867951791757
0,0.1980675571579401
1,0.46509645706363795
0,0.25945326616641673
0,0.4650964565266984
0,0.22121936826039335
0,0.3966304526519558
0,0.10932794159376186
0,0.41347844131285694
0,0.25945326614501285
1,0.4650964569683895
0,0.12370721322839259
0,0.41347844131470773
0,0.22121936818348825
1,0.27311182189360267
0,0.13968111323793853
1,0.4134784414392164
0,0.12370721314014671
0,0.10932794151850574
0,0.12370721320947592
0,0.22121936818620377
1,0.1980675571455555
0,0.033692759532747134
1,0.07964147130558383
0,0.3800241625137895
0,0.46509645659965926
1,0.19806755722570973
0,0.48252691585736635
0,0.2212193681992872
0,0.3636940567373393
0,0.1482970766802031
0,0.22121936826036595
0,0.19806755724637548
0,0.36369405684910716
0,0.19806755719511385
0,0.4134784412588523
0,0.24624638231552018
0,0.12370721321682654
1,0.36369405682336353
0,0.39663045262525043
1,0.28721054509397437
0,0.06555944189784561
1,0.3800241625050473
0,0.18719551212221003
0,0.1237072131503245
0,0.4134784412857292
1,0.4650964566435933
1,0.41347844125429284
0,0.11632478040258389
0,0.19806755718826338
1,0.2212193682348324
0,0.19806755710963675
0,0.46509645664387794
1,0.28721054499313287
0,0.3636940568230936
0,0.1396811133381601
0,0.19806755725730615
0,0.07964147128629183
0,0.3966304525477632
0,0.20940835462160942
0,0.46509645664428256
0,0.1573472987210661
0,0.19806755719412375
0,0.16684164074096564
