score,pd,target
562.9796866966299,0.15734729877458142,0
533.114580049982,0.05037012726973551,0
533.1147338727465,0.09051304047619473,0
667.9516222077658,0.44775083361019846,0
562.9733909973489,0.15734729888326443,0
588.2731343733196,0.2594532661657873,0
562.9821797686332,0.18719551223113,0
667.951402550337,0.4134784411508533,1
667.9516222077658,0.41347844128572797,0
562.9803139602119,0.1573472987177147,1
588.2726422769773,0.2212193682020424,0
667.9400793008847,0.41347844149965945,0
588.2726422769773,0.23349979458188125,0
667.9510309186333,0.46509645655171844,0
667.9498909978181,0.41347844135352446,0
588.2733060553364,0.2334997947133467,1
562.9741945215139,0.19806755730718772,0
630.9847013006602,0.363694057068886,0
562.9801351970584,0.13968111323762988,0
588.271554199183,0.273111821780932,0
630.9956556484856,0.36369405684762124,0
533.112227320989,0.07964147129702057,0
533.1145621907297,0.12370721322869836,0
667.9516043485135,0.4477508336096405,0
588.2734246714855,0.27311182173589593,0
562.9819073297197,0.19806755722195896,0
562.9820611524841,0.19806755722196828,0
562.9647854255929,0.18719551257949982,1
667.941949943817,0.4134784414573233,0
667.9359412154208,0.44775083393244125,0
667.9422397585319,0.4134784413352394,0
533.1140057385146,0.11632478038614391,0
562.9802484952454,0.14829707680172968,0
630.9962263482889,0.3966304526519142,0
588.273152232572,0.3166675708532079,0
533.1137797962215,0.06997522555546994,0
630.9878543402904,0.3319878259577599,0
630.9945308568459,0.34767216043132293,0
667.9516222077658,0.4134784412588624,0
562.9818894704673,0.13148845029626707,0
533.1137797962215,0.10932794148614501,0
667.9509729898163,0.4134784412347459,0
667.9500288382579,0.413478441145815,1
533.112227320989,0.07466467090592906,0
588.2584696236233,0.2872105454242703,1
630.9952147126448,0.363694056790925,0
667.9423677308816,0.4134784414432347,0
667.9516043485135,0.46509645661622934,0
630.9944488976655,0.3636940569025319,0
562.9792519319003,0.15734729877866793,0
630.9955656697045,0.36369405680530437,0
533.1142817890922,0.029425100888972915,0
630.9962442075413,0.39663045265203434,1
667.9516372800648,0.465096456628443,0
630.9866430677807,0.3319878259917213,1
533.112227320989,0.0746646709113793,0
562.9646668094439,0.1980675574465783,1
588.2711508587748,0.2872105451379931,0
667.9366493006513,0.46509645708153907,0
533.1142718925638,0.10270304395314683,0
630.9865884093682,0.396630452742858,1
588.272626323091,0.22121936818714769,0
588.2704968347526,0.22121936824948998,0
667.951728510131,0.4134784412810241,0
667.9366493006513,0.41347844158135116,1
588.2729325751432,0.2594532660038807,0
667.9514052804138,0.46509645659965926,0
533.1140700943873,0.02942510086881181,0
667.9421319489367,0.4477508337730794,1
588.2734016364626,0.2212193681386668,0
588.2658853653478,0.2731118218027181,0
588.2727322557583,0.27311182162139824,0
588.273152232572,0.30173496194626204,0
533.1147338727465,0.0746646709312018,0
667.9511733092011,0.4650964566308809,0
630.9957342519466,0.3319878257710969,0
562.981704649956,0.18719551216640964,1
630.9961077321399,0.36369405682333317,1
533.1140870720524,0.09051304042198782,0
562.9818002026439,0.17678867956873773,0
562.9800583283336,0.18719551219602334,1
667.9519125059317,0.4305314357402162,0
667.9497233824783,0.4477508336933771,0
533.1006509137906,0.03604494413340671,0
667.9496732457554,0.4477508336291456,0
562.9806042583778,0.15734729871779984,1
630.9917828639219,0.3636940569108856,0
588.2734246714855,0.3166675709013463,0
533.1137797962215,0.10270304389212792,0
533.1026683552273,0.0746646709824648,1
533.1142897518162,0.09051304045787953,0
533.1142897518162,0.10932794152864228,0
533.1142718925638,0.09643612644472982,0
667.9419602669199,0.41347844143539225,1
588.2731343733196,0.23349979471320986,0
533.1140870720524,0.07964147128629183,0
667.9518946466793,0.4650964566716447,0
667.9474511623123,0.4134784413506178,1
667.9439093995601,0.4650964567226447,0
667.9516222077658,0.4134784412587873,0
667.9420210680053,0.46509645680541656,1
667.9518275322914,0.4134784412488793,0
562.9708284790172,0.2094083547394937,1
630.9963980303057,0.39663045265213515,0
630.9954439537808,0.36369405674878674,0
588.2733060553364,0.25945326614508196,0
562.981397374125,0.18719551210426522,0
562.9821976278856,0.157347298779609,1
588.2737050162464,0.2731118216698393,1
630.9865009615959,0.39663045270794145,0
667.9516222077658,0.41347844128565936,0
667.9516222077658,0.41347844125881233,0
588.2653910792563,0.2212193682891233,0
667.9401281294457,0.447750833787993,0
667.9516372800648,0.4650964565858672,0
562.9820556070156,0.14829707673102538,0
630.9959539093754,0.3319878258226911,0
533.1123835610089,0.09051304048535844,0
667.9518946466793,0.4134784413126589,0
667.9419781261722,0.4134784414184633,0
667.9516043485135,0.447750833637506,0
588.273152232572,0.2731118216924123,1
588.27293530522,0.24624638238368082,0
533.1138867526676,0.05749558749262437,0
667.9519125059317,0.4134784413127968,0
588.2732835322029,0.2731118216445132,0
588.2728512416054,0.24624638234862248,0
630.9966442491067,0.3319878257355889,0
562.9781804051966,0.17678867965180495,1
533.1139914909263,0.029425100885840813,0
667.9516043485135,0.4134784412854639,0
588.2709798877155,0.24624638239082577,0
562.981397374125,0.16684164067513865,0
630.9954439537808,0.36369405672339616,0
588.2729495528083,0.2594532660744043,0
667.9498909978181,0.4825269156175974,0
588.2733060553364,0.2872105450940603,1
667.9516222077658,0.4305314357128386,0
667.9397255853099,0.4134784414710577,1
630.9959539093754,0.33198782584720676,0
588.270363004113,0.3017349619874751,0
562.9803139602119,0.13968111319746668,1
562.9818894704673,0.19806755722149688,0
533.1142488575408,0.074664670866964,1
630.9959360501231,0.38002416243370934,0
533.1102500059935,0.03855478921807795,1
667.9511292298362,0.41347844115507326,0
667.9520663286961,0.41347844131284023,0
562.9821976278856,0.14829707677261444,0
667.9514119634143,0.4477508335606119,0
562.9820136320849,0.1314884502943043,0
588.2733060553364,0.22121936826040242,0
630.9959360501231,0.33198782582256325,0
562.9821976278856,0.1668416408081199,0
562.981704649956,0.1871955121670645,0
562.9778901070306,0.18719551227228529,0
533.1147338727465,0.044086423309920124,0
630.9919366866864,0.3319878258821003,1
562.9821797686332,0.15734729877933493,0
533.1137797962215,0.12370721317538395,1
667.9500288382579,0.413478441145815,1
667.9345003036391,0.44775083403486987,0
667.9496552158732,0.4825269156197174,1
588.2715588630642,0.2872105450212607,0
562.9820611524841,0.19806755723957886,0
588.2729325751432,0.301734961853695,0
562.98235145065,0.1871955122316649,0
533.114580049982,0.12370721322888267,0
533.1121674299293,0.1093279415229147,1
630.9961077321399,0.33198782584733594,0
533.1142488575408,0.044086423270742546,0
667.9519125059317,0.4134784412858408,0
667.9496552158732,0.4650964566733279,1
562.9812232179761,0.1980675571836189,0
588.2726422769773,0.3166675706704478,0
533.1140700943873,0.029425100876953082,0
533.1125176191549,0.10932794150486494,0
667.9345003036391,0.44775083407563127,1
630.9954609314458,0.3966304525228413,0
533.1140787396305,0.05749558750132009,0
588.2734425307378,0.22121936827960062,0
667.9497233824783,0.46509645669981986,0
562.9722250554894,0.1980675573376514,1
630.9961077321399,0.33198782584738606,0
630.9959539093754,0.3966304526518942,1
588.273152232572,0.31666757085317554,0
562.9801351970584,0.13968111323067792,0
667.9401546339412,0.41347844148641905,0
588.2715588630642,0.2212193681991766,0
588.2636619737428,0.31666757101965654,1
533.1142718925638,0.08491955864931602,0
667.9509729898163,0.41347844126321237,0
562.9820905008097,0.1668416407725989,1
533.1142718925638,0.07466467092336505,0
562.9796707427437,0.18719551222616124,0
562.9720292293559,0.1767886796657278,1
630.980545355944,0.39663045293734456,1
533.1140700943873,0.08491955861128672,0
588.2560481876976,0.25945326645942324,0
562.9748248564324,0.1980675572594991,1
588.2711852406794,0.2872105451407815,1
630.9879606995322,0.39663045272587755,0
533.1125176191549,0.057495587497672376,0
667.9516222077658,0.46509645664405985,0
562.9819073297197,0.20940835460318238,0
562.9819073297197,0.13968111325346175,0
588.2731113382966,0.27311182153001823,0
667.9519125059317,0.41347844128586797,1
588.2725871919903,0.3017349618436388,0
562.981397374125,0.1573472986451548,0
667.9514052804138,0.41347844126971206,0
562.9739665316633,0.1980675572504822,0
588.2732322863864,0.22121936827608785,0
588.2733060553364,0.22121936826039965,0
588.2725280118881,0.24624638232146887,0
630.9952697976319,0.3319878257690646,0
667.9516222077658,0.41347844125880856,1
588.273152232572,0.27311182169240444,0
667.9516222077658,0.447750833610147,1
630.995743665024,0.3476721603501854,0
562.9801351970584,0.198067557200081,0
533.1126963823083,0.06555944189449446,1
630.9959539093754,0.36369405682330463,0
667.9382696012292,0.41347844154638913,0
588.2730915736782,0.22121936828413527,1
562.9820611524841,0.157347298764827,0
533.1142718925638,0.0655594419230171,0
588.273152232572,0.3166675708532051,0
562.981687672291,0.1396811132281337,0
533.1023780570613,0.029425100914148194,1
533.1144435745806,0.09643612644487667,0
667.9398643357754,0.41347844152438423,0
588.271320208851,0.31666757086546093,1
562.981397374125,0.1668416406752935,0
533.1125176191549,0.09051304044783821,0
667.9519125059317,0.41347844128585676,0
667.9416317761172,0.48252691571615136,0
533.1129866804743,0.10932794150494048,0
667.9421037665815,0.46509645679262934,1
588.2638800101886,0.22121936830000574,1
588.2726422769773,0.24624638233112883,0
630.9871472788387,0.3476721605079218,0
667.9521749914402,0.4477508336097544,0
588.2734246714855,0.22121936829834218,0
667.9518946466793,0.4477508336650537,0
667.9424863470307,0.4477508338256029,0
588.2726771707713,0.2731118216343107,0
562.9818894704673,0.18719551223139674,0
667.951323946876,0.41347844128469313,1
588.273152232572,0.28721054509397104,0
667.9397025502869,0.41347844146476564,1
588.2734246714855,0.273111821736288,0
588.2709024502248,0.23349979473833243,1
630.9956885800369,0.36369405681982436,0
533.1147338727465,0.053821755645792634,0
630.9938914785482,0.3636940567420063,0
630.9871044791973,0.36369405701056234,1
588.2734425307378,0.25945326618777126,0
562.9815294700282,0.1396811132361003,1
533.1129866804743,0.07964147128780474,0
533.112288378019,0.12370721324017897,1
533.114580049982,0.10270304396361675,0
588.2731343733196,0.27311182169185455,0
533.1140870720524,0.0746646708969302,0
588.273152232572,0.27311182169235004,0
630.9961077321399,0.3319878258474091,0
667.9511122521711,0.41347844105365017,0
562.9821976278856,0.1871955122316529,0
588.2559117122961,0.3017349622208671,0
562.9819224020187,0.15734729877108478,0
630.9965245523022,0.39663045259862756,0
588.2709129723958,0.25945326613811553,1
667.9519125059317,0.4477508336651103,0
588.2559117122961,0.2462463826590381,1
562.981687672291,0.1980675571238432,0
588.2736158052994,0.30173496186708443,0
533.1070389237931,0.02942510090463047,0
533.1139914909263,0.09643612644451034,0
533.1142897518162,0.12370721322881857,0
630.9808271794965,0.3966304529435839,1
562.981687672291,0.19806755714564886,0
562.9801351970584,0.1668416407745487,0
562.9741945215139,0.1668416408517866,1
533.1140870720524,0.033692759521101366,0
667.9514195280021,0.41347844114008814,0
562.981397374125,0.19806755708820736,0
667.9498909978181,0.41347844131231837,0
667.9518946466793,0.4134784413124807,0
562.9803139602119,0.13968111319746668,1
667.9424316886182,0.4477508337584834,0
533.1142897518162,0.04408642330521115,0
562.9814143517901,0.16684164073371263,0
562.9704397558952,0.19806755737523185,1
533.1147338727465,0.03148905728414797,0
630.9962033132659,0.36369405669610216,0
667.9378116877234,0.4650964568569783,1
588.2725609434394,0.23349979464631163,1
630.9959360501231,0.3800241624597086,0
562.9820611524841,0.1871955122147229,0
630.9959539093754,0.3476721603558949,0
533.1144435745806,0.06140391797998852,1
588.273152232572,0.3166675708531748,0
533.1147338727465,0.02942510088924741,0
533.1145280078931,0.07466467091589885,0
562.967224720771,0.13148845044842614,1
630.9937895272429,0.3966304525800127,0
588.2735963535023,0.31666757090134373,0
667.9520663286961,0.4134784412859228,0
630.9959360501231,0.36369405682261646,1
667.951014964747,0.41347844121255006,0
630.9890461041264,0.33198782594596044,0
667.9495597769386,0.44775083355049117,0
562.9819073297197,0.19806755722192582,0
562.9819073297197,0.15734729877952183,1
562.9819073297197,0.17678867959661904,0
588.2733060553364,0.24624638239660024,0
588.2727913505456,0.22121936822904933,0
562.9821797686332,0.1980675572571419,0
588.2715437054503,0.27311182175942517,0
533.1129866804743,0.06555944190132613,1
533.1046174878674,0.02942510090702526,1
562.9819663391921,0.13968111325889307,0
562.9821535485206,0.19806755714164528,0
630.9956556484856,0.3636940568480223,0
667.9516372800648,0.4305314357245615,0
588.258025502693,0.287210545388892,0
667.9513041822574,0.4134784412355925,0
562.981687672291,0.1668416407465871,0
630.9962592798403,0.3800241624717791,1
588.2734425307378,0.22121936827957972,0
630.9957342519466,0.36369405674794664,0
533.1141496931889,0.11632478038675212,0
562.9818894704673,0.16684164079216154,0
588.2716604446716,0.2334997946375529,0
562.9820004935904,0.16684164081185288,1
562.9820611524841,0.176788679596624,1
562.9820611524841,0.16684164080805725,0
533.114358657817,0.029425100890357443,0
630.9957342519466,0.34767216028372017,0
533.1144435745806,0.06140391797998403,1
533.1144435745806,0.05749558751149774,0
588.2729325751432,0.22121936822368024,0
630.9848867752524,0.3966304528890585,0
588.2729325751432,0.30173496185412396,0
630.9959539093754,0.3966304526254011,0
667.9516222077658,0.4134784412857474,0
630.9943632415061,0.3800241625138123,0
533.1116417479548,0.029425100887703958,0
562.9818664354444,0.19806755710963675,0
562.9802673498383,0.1482970767910752,0
588.2624143286475,0.27311182189343947,1
630.9943040329656,0.3800241624715054,0
630.9812713004268,0.34767216070792456,0
630.9957342519466,0.3319878257508399,0
562.98235145065,0.20940835464003707,0
562.981687672291,0.1668416407479529,0
533.114580049982,0.09643612646424132,0
562.9816108035661,0.17678867954244185,1
562.981687672291,0.13968111321514,0
630.9954609314458,0.34767216016862346,0
667.9363853363511,0.4477508339327265,0
562.9801801864489,0.1396811132940582,0
588.2733805921206,0.2334997946457519,0
630.9962263482889,0.36369405684898665,1
667.951402550337,0.4134784412013112,0
562.9820611524841,0.1980675572219708,0
667.9496552158732,0.4650964567011379,0
562.981687672291,0.14829707670928305,0
667.9448192260904,0.4650964567836203,0
667.9449868414303,0.44775083374767943,0
630.98109961841,0.3476721606825126,0
562.9819073297197,0.16684164079263347,0
588.2734425307378,0.28721054511678157,1
667.9518716116563,0.4477508334629487,0
588.2726422769773,0.24624638233674484,0
533.1136385716239,0.029425100877817568,0
588.2714388818767,0.22121936829850267,0
630.9945129975936,0.3636940569001961,0
588.2726422769773,0.30173496182803006,0
588.2711862928966,0.28721054510874927,0
588.2726422769773,0.3017349618309257,1
533.1137797962215,0.07466467090121306,0
667.9342278647256,0.41347844162859587,1
667.9496730751256,0.46509645667381244,0
630.9960010316385,0.33198782585654774,0
630.9962442075413,0.380024162486492,0
667.9518946466793,0.4134784413123267,0
667.9439093995601,0.48252691564140393,0
533.1145621907297,0.1163247804121662,0
667.9518946466793,0.4477508336375977,0
533.111998079853,0.053821755645223575,0
533.1136385716239,0.07466467091022835,1
588.2734425307378,0.27311182171446957,1
562.9819073297197,0.18719551221468428,0
562.981397374125,0.17678867950873842,0
667.9422139081172,0.4650964568056014,0
533.1047713106318,0.029425100903872434,1
533.112227320989,0.07466467090548475,0
667.9438610544502,0.46509645665595317,0
667.951323946876,0.4134784412845164,0
667.952346673457,0.4134784412587606,0
667.9425797952842,0.48252691573206064,1
630.9832843908035,0.33198782608357846,1
667.9511122521711,0.41347844108157605,0
630.9953559372424,0.3966304525791095,0
533.1144435745806,0.04408642330522159,0
588.2735963535023,0.3017349619698051,0
667.9515150806899,0.4134784411971529,0
588.2583158008589,0.3166675711650568,0
562.981397374125,0.19806755713246524,0
588.2710898017448,0.25945326606180835,0
667.9382736679061,0.44775083389544107,1
630.9957699135748,0.3319878257936592,0
533.1140406323086,0.07466467091548146,0
533.1142718925638,0.061403917979914395,0
562.9806042583778,0.17678867952887012,1
588.2731113382966,0.2462463822447295,0
562.9811681329892,0.16684164076938748,0
588.2731343733196,0.30173496194585014,0
630.9869213934223,0.3319878260219612,1
562.9814143517901,0.2094083545327279,1
667.9519125059317,0.41347844131276645,1
562.9801351970584,0.1573472987323977,0
667.951427490726,0.4305314355119998,0
533.1144729229061,0.02942510088181126,0
588.2729495528083,0.2462463822618197,0
588.2623964693952,0.3166675710482374,0
667.9517954823274,0.465096456550916,0
562.9821976278856,0.18719551223165118,0
562.9813422891381,0.13148845025490402,0
533.1137797962215,0.07466467086489897,0
630.9957342519466,0.3966304525475367,0
533.1136405338666,0.07466467092493448,0
533.0985380049809,0.06140391804335471,0
562.981397374125,0.14829707665107175,0
630.9959360501231,0.3476721603553847,1
533.1137797962215,0.0746646709004505,0
667.9516222077658,0.4134784412857278,0
562.9823887616996,0.1314884502538258,0
562.9798618765576,0.19806755719776675,0
667.9516222077658,0.41347844125880023,0
533.1137967738865,0.07964147127342552,0
588.2725823859176,0.24624638231305773,1
630.9957342519466,0.36369405674691574,0
533.1105628272929,0.11632478045114839,1
562.9812232179761,0.1314884502568049,0
630.9934912663531,0.36369405681699757,0
667.9516043485135,0.41347844128507405,0
667.9514195280021,0.44775083352349704,0
667.9495597769386,0.4477508335496046,1
630.9953046914259,0.34767216036067217,0
588.2726422769773,0.2462463823357254,0
630.9959539093754,0.36369405682331135,0
667.9517760305303,0.41347844128582106,0
667.9498909978181,0.465096456671471,0
562.9806042583778,0.17678867954500613,1
562.9794101341629,0.18719551221161862,1
588.2733060553364,0.28721054509402716,0
562.9815557185791,0.13968111323057394,0
562.9819762357205,0.16684164079804834,0
588.273152232572,0.2462463824171345,0
667.9518946466793,0.413478441312426,0
630.9962263482889,0.3636940568745803,0
588.273152232572,0.316667570877184,0
562.98235145065,0.19806755725729647,0
533.1144435745806,0.07466467093115922,0
562.9803139602119,0.18719551214376473,0
630.9917828639219,0.3636940568851914,0
533.1119890080354,0.10932794153176355,1
533.114580049982,0.10270304395339247,0
667.951402550337,0.4477508335580873,1
588.2734425307378,0.23349979475310426,0
588.2595271871219,0.2731118218836821,0
588.2715588630642,0.221219368180075,0
667.9364954778869,0.41347844160819736,0
667.9519275782307,0.41347844125592803,0
588.2712460417647,0.31666757090137,0
533.1140700943873,0.041231922039921584,0
562.981687672291,0.19806755717031854,0
562.9818552876308,0.17678867955736344,0
533.1142377097273,0.07466467089199022,1
667.9519125059317,0.413478441312789,0
667.9418134684156,0.43053143586560044,0
562.9670708980066,0.20940835484177792,0
588.2731343733196,0.25945326616595776,0
562.9801351970584,0.19806755717179345,0
562.98235145065,0.13148845029655545,0
630.9959539093754,0.39663045265192554,0
562.98235145065,0.19806755723967914,0
588.2734246714855,0.2594532661662695,0
588.2726422769773,0.22121936818323873,0
630.9963539509408,0.3476721602415148,0
533.1125176191549,0.07466467090166087,0
630.9959130151001,0.3476721602059444,0
667.9497160169585,0.4650964566719661,0
630.9962442075413,0.38002416248653353,0
562.981687672291,0.1668416407628543,0
667.9519125059317,0.4477508336652074,0
562.9819680170518,0.19806755713481763,0
630.9959130151001,0.3319878257006641,0
667.9498909978181,0.4134784413123759,0
667.9519275782307,0.4650964566135913,0
562.9821567336103,0.1871955121071943,0
588.2734246714855,0.31666757090102715,0
667.9514195280021,0.46509645652427034,0
667.9516142450418,0.4134784412849229,0
667.9519125059317,0.4134784413127677,0
533.1137638423352,0.057495587491912054,0
588.273152232572,0.23349979473311477,0
533.114580049982,0.12370721324090857,0
588.2737106185915,0.28721054506645616,0
562.9818894704673,0.18719551221448433,0
533.1142718925638,0.06997522561044864,0
667.9499633732914,0.44775083369469243,0
588.2715588630642,0.25945326610318287,0
630.9924181186661,0.39663045265331626,1
630.9959539093754,0.3636940568233029,0
533.0971857069418,0.12370721338216654,1
667.9343816874899,0.465096457343683,0
562.981397374125,0.13148845019855798,0
562.9818552876308,0.15734729872900877,0
667.9516043485135,0.4650964566163887,0
533.1125176191549,0.041231922058769084,1
667.9516043485135,0.48252691556168675,0
533.1140700943873,0.12370721314897996,1
533.114386157653,0.1163247803878781,0
562.9819073297197,0.2094083546031404,1
630.9959689816744,0.3636940568088469,0
533.1113030478024,0.12370721321109766,0
588.2729325751432,0.24624638226113835,0
630.9964174821029,0.347672160363785,1
588.2726422769773,0.27311182158087655,0
667.9516372800648,0.41347844127022904,0
667.9431058753951,0.4305314359047122,0
588.2735963535023,0.28721054511682975,0
630.9945308568459,0.380024162512591,0
667.9519125059317,0.44775083363770896,0
630.9811174776623,0.33198782614230743,0
667.9399829519244,0.4650964568286835,1
667.936325018717,0.44775083387983244,0
667.9518946466793,0.46509645667161104,1
630.9917828639219,0.33198782588206244,1
667.9343816874899,0.4477508342848803,1
533.114580049982,0.09643612645458513,0
630.9787133890995,0.34767216070179324,1
562.9645129866794,0.20940835485557133,1
562.9818894704673,0.19806755723912414,0
533.1136984626836,0.10932794149260666,0
667.9511641236302,0.44775083349374917,0
588.2737050162464,0.31666757082879865,0
562.981397374125,0.16684164067500873,0
562.9822940337224,0.16684164077344935,0
533.1142718925638,0.10270304394305381,0
533.114580049982,0.09643612646422241,0
533.1140102033277,0.07466467091449604,0
667.951211416523,0.4650964565830788,1
588.273152232572,0.23349979471325877,0
588.2735963535023,0.27311182173657694,0
630.9961077321399,0.3636940568489981,0
588.2730451054961,0.259453266128216,0
588.2654055827893,0.23349979473631416,0
562.9781804051966,0.19806755728218972,1
630.9889853030411,0.38002416256672017,0
533.1140870720524,0.09643612639191676,0
588.2731113382966,0.25945326598786683,0
667.9519715154041,0.41347844126975686,0
630.9882072595927,0.34767216035988,0
533.114037162836,0.12370721316958011,0
533.112588174577,0.10932794154451674,0
533.1137797962215,0.057495587472257484,0
562.981687672291,0.19806755717123048,0
667.9517186136027,0.48252691547275556,1
667.9427025918635,0.41347844140914375,1
667.9370482615612,0.4477508339595237,0
667.9512533914537,0.413478441265069,1
667.9442175569784,0.41347844141649165,0
667.9367679168004,0.4477508339664671,0
667.9497784674652,0.46509645668364535,0
667.9517760305303,0.4650964566441236,0
667.9521749914402,0.41347844125845545,0
667.9519125059317,0.44775083363775975,0
533.1070365918525,0.07466467094745176,0
588.2713800999107,0.23349979470034743,0
533.1137797962215,0.057495587465686455,0
667.9519125059317,0.4134784412858312,0
588.273152232572,0.24624638239653723,0
630.9962442075413,0.38002416246043064,1
588.2718491612301,0.25945326607690034,0
630.9956556484856,0.3636940568224588,0
667.9496552158732,0.44775083366698554,0
667.9516043485135,0.48252691556176913,1
588.2710898017448,0.22121936823029806,0
533.1140700943873,0.09643612642678738,0
630.9871651380911,0.3636940569786264,0
667.9500136806441,0.48252691564671363,1
533.1137029274967,0.07466467089818149,0
533.1137797962215,0.04123192203790151,0
533.1141057560155,0.09051304044712874,0
630.9860434462263,0.39663045276267217,1
667.9516043485135,0.4134784412585631,0
562.98235145065,0.1980675572572914,0
588.2654052415297,0.30173496195590827,0
588.2729325751432,0.24624638233621862,0
588.2734425307378,0.31666757090129577,0
630.9955600957977,0.38002416236980713,0
588.2733060553364,0.25945326614505443,0
533.1142718925638,0.029425100886002895,0
588.273152232572,0.3166675708532064,0
630.9865779156355,0.3636940569373579,1
588.2734425307378,0.23349979473327123,0
588.2726422769773,0.31666757073297863,0
588.2735963535023,0.2731118217145717,0
